#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="YuleModel.t:hemi129" spec="beast.base.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:hemi129" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:hemi129" nodetype="snap.NodeData" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.hemi129" spec="beast.base.evolution.alignment.TaxonSet">
#                    <alignment dataType="integerdata" id="snapper.hemi129" spec="snapper.Data">
#                        <taxonset id="kya" spec="beast.base.evolution.alignment.TaxonSet">
#                            <taxon id="kya_GH3_7" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="kya_GH3_8" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="kya_GH3_9" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="kya_GH3_27" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="kya_GH3_28" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="kya_GH3_29" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="kya_GH3_30" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="kya_GH3_31" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="kya_GH3_41" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="kya_GH3_42" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="kya_GH3_43" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="kya_GH3_44" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="kya_GH3_45" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="kya_GH3_46" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="kya_GH3_47" spec="beast.base.evolution.alignment.Taxon"/>
#                        </taxonset>
#                        <taxonset id="coal" spec="beast.base.evolution.alignment.TaxonSet">
#                            <taxon id="coal_CA1_2" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="coal_CA1_3" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="coal_CA1_4" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="coal_CA1_5" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="coal_CG_6" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="coal_GA_26" spec="beast.base.evolution.alignment.Taxon"/>
#                        </taxonset>
#                        <taxonset id="fas" spec="beast.base.evolution.alignment.TaxonSet">
#                            <taxon id="fas_GH2_10" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="fas_GH2_11" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="fas_GH1_12" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="fas_GH1_13" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="fas_GH1_14" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="fas_GH2_16" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="fas_GH2_17" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="fas_GH4_32" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="fas_GH4_33" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="fas_GH4_34" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="fas_GH4_35" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="fas_GH4_36" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="fas_GH4_37" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="fas_GH4_38" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="fas_GH4_39" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="fas_GH4_40" spec="beast.base.evolution.alignment.Taxon"/>
#                        </taxonset>
#                        <taxonset id="eng" spec="beast.base.evolution.alignment.TaxonSet">
#                            <taxon id="eng_NG_1" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="eng_NG_15" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="eng_NG_18" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="eng_CA2_20" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="eng_EG_21" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="eng_EG_22" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="eng_EG_23" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="eng_EG_24" spec="beast.base.evolution.alignment.Taxon"/>
#                            <taxon id="eng_EG_25" spec="beast.base.evolution.alignment.Taxon"/>
#                        </taxonset>
#                    </alignment>
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:hemi129" name="distribution" x="@birthRate.t:hemi129">
#            <Gamma id="Gamma.3" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="SnapperCoalescentRatePrior.t:hemi129" name="distribution">
#            <parameter id="snapperCoalescentRate.t:hemi129" lower="1.0E-10" name="x" spec="beast.base.inference.parameter.RealParameter" upper="10.0">1.0</parameter>
#            <Gamma id="Gamma.2" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.01</parameter>
#                <parameter estimate="false" id="RealParameter.1" name="beta" spec="beast.base.inference.parameter.RealParameter">100.1</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@snapper.hemi129" id="snapperTreeLikelihood.hemi129" non-polymorphic="false" pattern="coalescentRate" spec="snapper.SnapperTreeLikelihood" tree="@Tree.t:hemi129">
#            <siteModel id="SnapperSiteModel.s:hemi129" spec="beast.base.evolution.sitemodel.SiteModel">
#                <substModel coalescentRate="@snapperCoalescentRate.t:hemi129" id="SnapperSubstModel.s:hemi129" spec="snapper.SnapSubstitutionModel">
#                    <parameter estimate="false" id="snapperU.s:hemi129" lower="0.0" name="mutationRateU" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                    <parameter estimate="false" id="snapperV.s:hemi129" lower="0.0" name="mutationRateV" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:hemi129" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:hemi129" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	Tree.height	Tree.treeLength	snapperCoalescentRate.1	snapperCoalescentRate.2	snapperCoalescentRate.3	snapperCoalescentRate.4	snapperCoalescentRate.5	snapperCoalescentRate.6	snapperCoalescentRate.7	YuleModel	birthRate
0	-3155.961198385832	-3120.2155077092957	-35.74569067653665	0.3969061322370147	1.2706752211500565	1.0	1.0	1.0	1.0	1.0	1.0	1.0	-1.2706752211500567	1.0
10	-2515.3840450457365	-2474.589030084533	-40.795014961203215	0.2265933263934166	0.5437173410184212	2.2720493081070647	2.2720493081070647	2.2720493081070647	2.2720493081070647	2.2720493081070647	2.2720493081070647	2.2720493081070647	-0.5437173410184212	1.0
20	-2454.3083987644836	-2413.0513120972373	-41.25708666724619	0.5010459286405547	1.1813619568089335	2.2720493081070647	2.2720493081070647	2.2720493081070647	2.2720493081070647	2.2720493081070647	2.2720493081070647	2.2720493081070647	-1.0432212883594132	1.0811075297119248
30	-2452.8162615958386	-2411.584142004219	-41.232119591619764	0.5010459286405547	1.1582679768483226	2.2720493081070647	2.2720493081070647	2.2720493081070647	2.2720493081070647	2.2720493081070647	2.2720493081070647	2.2720493081070647	-1.0182542127329803	1.0811075297119248
40	-2452.8162615958386	-2411.584142004219	-41.232119591619764	0.5010459286405547	1.1582679768483226	2.2720493081070647	2.2720493081070647	2.2720493081070647	2.2720493081070647	2.2720493081070647	2.2720493081070647	2.2720493081070647	-1.0182542127329803	1.0811075297119248
50	-2449.218588638839	-2407.5291680885866	-41.68942055025197	0.8325321852626056	1.8057906271758442	2.2720493081070647	2.2720493081070647	2.2720493081070647	2.2720493081070647	2.2720493081070647	2.2720493081070647	2.2720493081070647	-1.55398054384018	1.3131644644173586
60	-2449.218588638839	-2407.5291680885866	-41.68942055025197	0.8325321852626056	1.8057906271758442	2.2720493081070647	2.2720493081070647	2.2720493081070647	2.2720493081070647	2.2720493081070647	2.2720493081070647	2.2720493081070647	-1.55398054384018	1.3131644644173586
70	-2449.218588638839	-2407.5291680885866	-41.68942055025197	0.8325321852626056	1.8057906271758442	2.2720493081070647	2.2720493081070647	2.2720493081070647	2.2720493081070647	2.2720493081070647	2.2720493081070647	2.2720493081070647	-1.55398054384018	1.3131644644173586
80	-2449.218588638839	-2407.5291680885866	-41.68942055025197	0.8325321852626056	1.8057906271758442	2.2720493081070647	2.2720493081070647	2.2720493081070647	2.2720493081070647	2.2720493081070647	2.2720493081070647	2.2720493081070647	-1.55398054384018	1.3131644644173586
90	-2449.218588638839	-2407.5291680885866	-41.68942055025197	0.8325321852626056	1.8057906271758442	2.2720493081070647	2.2720493081070647	2.2720493081070647	2.2720493081070647	2.2720493081070647	2.2720493081070647	2.2720493081070647	-1.55398054384018	1.3131644644173586
100	-2449.2561393674227	-2407.5559285985537	-41.70021076886902	0.8325321852626056	1.814007586215964	2.2720493081070647	2.2720493081070647	2.2720493081070647	2.2720493081070647	2.2720493081070647	2.2720493081070647	2.2720493081070647	-1.564770762457238	1.3131644644173586
110	-2447.6286148633967	-2405.7600858954056	-41.8685289679909	0.8325321852626056	1.8117180270962443	2.2720493081070647	2.2720493081070647	2.2720493081070647	2.2720493081070647	2.2720493081070647	2.2720493081070647	2.2720493081070647	-1.6763759440379873	1.1350313487785963
120	-2447.4658189751344	-2405.7600858954056	-41.70573307972877	0.8325321852626056	1.8117180270962443	2.2720493081070647	2.2720493081070647	2.2720493081070647	2.2720493081070647	2.2720493081070647	2.2720493081070647	2.2720493081070647	-1.5672718861097827	1.3017571347643417
130	-2447.358486601244	-2405.7600858954056	-41.5984007058383	0.8325321852626056	1.8117180270962443	2.2720493081070647	2.2720493081070647	2.2720493081070647	2.2720493081070647	2.2720493081070647	2.2720493081070647	2.2720493081070647	-1.501920096947185	1.4961314081595967
140	-2447.358486601244	-2405.7600858954056	-41.5984007058383	0.8325321852626056	1.8117180270962443	2.2720493081070647	2.2720493081070647	2.2720493081070647	2.2720493081070647	2.2720493081070647	2.2720493081070647	2.2720493081070647	-1.501920096947185	1.4961314081595967
150	-2441.0495489664368	-2400.745046880759	-40.30450208567751	0.5269903402249716	1.1450279868135305	2.2720493081070647	2.2720493081070647	2.2720493081070647	2.2720493081070647	2.2720493081070647	2.2720493081070647	2.2720493081070647	-0.2453278733732993	1.9108602306307332
160	-2441.2679200040875	-2399.9222216166545	-41.34569838743297	0.7909737724202442	1.6729948512040758	2.2720493081070647	2.2720493081070647	2.2720493081070647	2.2720493081070647	2.2720493081070647	2.2720493081070647	2.2720493081070647	-1.2864378785372232	2.0957225598390306
170	-2040.9001509901448	-1992.059547539034	-48.84060345111081	0.19824037830999297	0.44679151968988445	9.0654155711307	9.0654155711307	9.0654155711307	9.0654155711307	9.0654155711307	9.0654155711307	9.0654155711307	1.2833441062668451	2.0957225598390306
180	-2034.0018841145857	-1984.8494837269618	-49.15240038762378	0.19824037830999297	0.501806624573917	9.0654155711307	9.0654155711307	9.0654155711307	9.0654155711307	9.0654155711307	9.0654155711307	9.0654155711307	0.9717399190714819	1.8996387672356119
190	-2010.4723038038576	-1960.4080364036197	-50.06426740023781	0.38090626678899653	0.9818278940603209	9.0654155711307	9.0654155711307	9.0654155711307	9.0654155711307	9.0654155711307	9.0654155711307	9.0654155711307	0.05987290645745591	1.8996387672356119
200	-2010.3813423496542	-1960.4080364036197	-49.973305946034515	0.38090626678899653	0.9818278940603209	9.0654155711307	9.0654155711307	9.0654155711307	9.0654155711307	9.0654155711307	9.0654155711307	9.0654155711307	0.15012517434162054	2.0697071825683264
210	-2008.6656698086138	-1958.3415893769477	-50.32408043166602	0.4656463905576693	1.1513081415976665	9.0654155711307	9.0654155711307	9.0654155711307	9.0654155711307	9.0654155711307	9.0654155711307	9.0654155711307	-0.2006493112898815	2.0697071825683264
220	-2008.6656698086138	-1958.3415893769477	-50.32408043166602	0.4656463905576693	1.1513081415976665	9.0654155711307	9.0654155711307	9.0654155711307	9.0654155711307	9.0654155711307	9.0654155711307	9.0654155711307	-0.2006493112898815	2.0697071825683264
230	-2005.6728625814674	-1955.4435451658608	-50.229317415606545	0.4656463905576693	1.105522430045041	9.0654155711307	9.0654155711307	9.0654155711307	9.0654155711307	9.0654155711307	9.0654155711307	9.0654155711307	-0.10588629523041138	2.0697071825683264
240	-2005.7436060596829	-1955.4435451658608	-50.30006089382213	0.4656463905576693	1.105522430045041	9.0654155711307	9.0654155711307	9.0654155711307	9.0654155711307	9.0654155711307	9.0654155711307	9.0654155711307	-0.1758770616474432	1.8980050727903035
250	-2005.7436060596829	-1955.4435451658608	-50.30006089382213	0.4656463905576693	1.105522430045041	9.0654155711307	9.0654155711307	9.0654155711307	9.0654155711307	9.0654155711307	9.0654155711307	9.0654155711307	-0.1758770616474432	1.8980050727903035
260	-2005.7436060596829	-1955.4435451658608	-50.30006089382213	0.4656463905576693	1.105522430045041	9.0654155711307	9.0654155711307	9.0654155711307	9.0654155711307	9.0654155711307	9.0654155711307	9.0654155711307	-0.1758770616474432	1.8980050727903035
270	-2005.7436060596829	-1955.4435451658608	-50.30006089382213	0.4656463905576693	1.105522430045041	9.0654155711307	9.0654155711307	9.0654155711307	9.0654155711307	9.0654155711307	9.0654155711307	9.0654155711307	-0.1758770616474432	1.8980050727903035
280	-2005.209965243077	-1954.6005781593908	-50.60938708368631	0.43816210045283693	1.0402701274375454	9.0654155711307	9.0654155711307	9.0654155711307	9.0654155711307	9.0654155711307	9.0654155711307	9.0654155711307	-0.4326398666243556	1.413107603689888
